"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"text"
"kurdistan24tv/1508211982490644482";"23222";"23081";"1";"1508211982490644482";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:25.088808";"Twitter:/search/tweets";"ئازادی رادەربڕین بە واتای ئەوە نایەت سووكایەتی بە رەمز و هێما ئایینی و نیشتمانییەكان بكرێت https://t.co/1v2nMBvk1Y"
"kurdistan24tv/1508206368444014598";"23223";"23081";"1";"1508206368444014598";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:25.088808";"Twitter:/search/tweets";"https://t.co/VcQsTSEowL"
"kurdistan24tv/1508161050302193664";"23224";"23081";"1";"1508161050302193664";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:25.088808";"Twitter:/search/tweets";"""چاوه‌ڕێ بكه‌ن! بزانن چۆن خاكی ئۆكرانیا بۆتان ده‌كه‌ین به‌ دۆزه‌خی سه‌رزه‌مین""..هۆشداریش له‌باره‌ی ""پلانی كۆریا"" د… https://t.co/JmdU5ihcm6"
"kurdistan24tv/kurdistan24tv";"23225";"23081";"1";"kurdistan24tv";"offcut";"";"fetched (200)";"2022-04-01 18:14:25.088808";"Twitter:/search/tweets";""
"kurdistan24tv/1508140340854853642";"23226";"23081";"1";"1508140340854853642";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:25.388961";"Twitter:/search/tweets";"زێلێنسكیش هه‌ڵوێستی خۆی له‌و باره‌یه‌وه‌ راگه‌یاند https://t.co/GKndpGjY6w"
"kurdistan24tv/1508134946896027652";"23227";"23081";"1";"1508134946896027652";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:25.388961";"Twitter:/search/tweets";"له‌سه‌ر داوای داواكاری گشتی و به‌هۆی دیارنه‌مانی گوژمه‌ پاره‌یه‌كی زۆری پاره‌ ده‌ستگیركراون https://t.co/ZCjgidCp1S"
"kurdistan24tv/1508080642025795584";"23228";"23081";"1";"1508080642025795584";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:25.388961";"Twitter:/search/tweets";"به‌رپرسانی ئیمارات به‌ سه‌ردانه‌كه‌ی مه‌سرور بارزانی خۆشحاڵن https://t.co/lKdaTn1eCQ"
"kurdistan24tv/1508059258922975244";"23229";"23081";"1";"1508059258922975244";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:25.388961";"Twitter:/search/tweets";"RT @kurdistan24tv: رۆژباش ژیانەوەی کانیا و سەرچاوەکانی ئاو، لە رۆخانەی پاڵنگان (پالنان)ی ناوچەی هەورامانی رۆژهەڵاتی کوردستان، لەم وەرزەوە ز…"
"kurdistan24tv/1508054825233268740";"23230";"23081";"1";"1508054825233268740";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:25.388961";"Twitter:/search/tweets";"چۆن كڕینی په‌رله‌مانتاران بڵاوكرایه‌وه‌؟ https://t.co/qxwTIa9WVt"
"kurdistan24tv/1508048122064392203";"23231";"23081";"1";"1508048122064392203";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:25.388961";"Twitter:/search/tweets";"فراکسیۆنی پارتی: کەسانێک ناتوانن دانیشتنەکانی پەرلەمان وەکو پەرلەمانی عێراق پەکبخەن https://t.co/srVg1ljrBx"
"kurdistan24tv/1508042678134616067";"23232";"23081";"1";"1508042678134616067";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:25.388961";"Twitter:/search/tweets";"دەربارەی پەرەپێدانی پەیوەندییەکانی هەرێمی کوردستان و ئیمارات گفتوگۆ دەکەن  https://t.co/N6xiEzZk1E"
"kurdistan24tv/1508030449930670084";"23233";"23081";"1";"1508030449930670084";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:25.388961";"Twitter:/search/tweets";"باس لە رۆڵی پێشمەرگە و سوپای عێراق کراوە  https://t.co/E6f1IjpRoE"
"kurdistan24tv/1508027534461521926";"23234";"23081";"1";"1508027534461521926";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:25.388961";"Twitter:/search/tweets";"""ئۆکرانیا ناتوانێت مووشەکەکانی رووسیا بە تفەنگ و رەشاش پووچەڵ بکاتەوە"" https://t.co/QZIpluKYuR"
"kurdistan24tv/1508020092738621443";"23235";"23081";"1";"1508020092738621443";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:25.388961";"Twitter:/search/tweets";"سەرۆکی حکومەتی هەرێمی کوردستان لە گەڵ حاکمی شاریقە کۆدەبێتەوە https://t.co/kAWoedrBiE"
"kurdistan24tv/1508020087420248065";"23236";"23081";"1";"1508020087420248065";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:25.388961";"Twitter:/search/tweets";"سەرۆکی حکومەتی هەرێمی کوردستان لە گەڵ حاکمی شاریقە کۆدەبێتەوە https://t.co/n3Z2wHkVMi"
"kurdistan24tv/1508018407790329862";"23237";"23081";"1";"1508018407790329862";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:25.388961";"Twitter:/search/tweets";"سەربازێکی ئۆکرانی لە بەرەی جەنگ، بە ئامێرێکی فودەر میوزیک دەژەنێت و ژمارەک سەربازیش خەویان لێکەوتووە https://t.co/my26Y2iBPj"
"kurdistan24tv/1508014151397953538";"23238";"23081";"1";"1508014151397953538";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:25.388961";"Twitter:/search/tweets";"ئەو کەسانەی دوو ژەم ڤاکسینیان وەرگرتووە پێویستیان بە پشکنینی PCR نابێت https://t.co/obxsE7MNJW"
"kurdistan24tv/1508006152310824968";"23239";"23081";"1";"1508006152310824968";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:25.388961";"Twitter:/search/tweets";"مه‌سرور بارزانی، سه‌رۆكی حكومه‌تی هه‌رێمی كوردستان له‌لایه‌ن محه‌مه‌د بن راشد ئال مه‌كتوم، میری دوبه‌ی و جێگری سه‌ر… https://t.co/z0a9xJZNva"
"kurdistan24tv/1508001498940289026";"23240";"23081";"1";"1508001498940289026";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:25.388961";"Twitter:/search/tweets";"لەگەڵ شاندی راگەیاندنی ئەمنی عێراق و جێگری فەرماندەی گشتی هێزەکانی هاوپەیمانان لە عێراق و سووریا کۆدەبنەوە https://t.co/vFzYbzuQKj"
"kurdistan24tv/kurdistan24tv";"23241";"23081";"1";"kurdistan24tv";"offcut";"";"fetched (200)";"2022-04-01 18:14:25.388961";"Twitter:/search/tweets";""
"kurdistan24tv/1507996468791189507";"23242";"23081";"1";"1507996468791189507";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:25.704164";"Twitter:/search/tweets";"ده‌ست به‌دابه‌شكردنی مووچه‌ ده‌كرێت https://t.co/unlqY2Vc39"
"kurdistan24tv/1507990194166939649";"23243";"23081";"1";"1507990194166939649";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:25.704164";"Twitter:/search/tweets";"گوته‌بێژی حكومه‌تی هه‌رێم زانیاری له‌سه‌ر واده‌ی دابه‌شكردنی مووچه‌ و بودجه‌ی كۆمسیۆنی هه‌ڵبژاردن ده‌خاته‌ڕوو https://t.co/cEYdzDiceu"
"kurdistan24tv/1507987358016286722";"23244";"23081";"1";"1507987358016286722";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:25.704164";"Twitter:/search/tweets";"ەڵپەڕکێی گرووپێکی کچانی شرناخ-ی باکووری کوردستان، لە پێشانگای گەشتوگوزار و خواردن-ی مەزۆپۆتامیا لە دیاربەکر https://t.co/daio7oeCDc"
"kurdistan24tv/1507984929157750787";"23245";"23081";"1";"1507984929157750787";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:25.704164";"Twitter:/search/tweets";"""عێراق لە دیدی عێراقناسەکانەوە هێشتا نەبووه‌تە دەوڵەتی سیستم و خۆبەڕێوەبەریی و میحوەریی بڕیاردەر، بەڵکو هێشتا خەریک… https://t.co/y9RriKRcHp"
"kurdistan24tv/1507982055342317570";"23246";"23081";"1";"1507982055342317570";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:25.704164";"Twitter:/search/tweets";"""له‌گه‌ڵ رێككه‌وتنی ئه‌تۆمیش سزاكانی سه‌ر سوپای پاسدارانی ئێران هه‌ڵناگیرێت"" https://t.co/xxxdvjA7nq"
"kurdistan24tv/1507968994279632897";"23247";"23081";"1";"1507968994279632897";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:25.704164";"Twitter:/search/tweets";"پۆلیس: زیاتر لە هەفتەیەک بوو خۆی رادەست نەدەکرد https://t.co/GzEJ2MLnzL"
"kurdistan24tv/1507964370210410500";"23248";"23081";"1";"1507964370210410500";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:25.704164";"Twitter:/search/tweets";"""به‌رده‌وام ده‌بین له‌ هاوكاریكردنی ئۆكرانییه‌كان"" https://t.co/FqNSlBOAJ0"
"kurdistan24tv/1507964040341073927";"23249";"23081";"1";"1507964040341073927";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:25.704164";"Twitter:/search/tweets";"ژنه‌ رۆژنامه‌نووسێكی ئۆكرانی وه‌ڵام ده‌داته‌وه‌ https://t.co/Lxx1yEWFxl"
"kurdistan24tv/1507957825447899148";"23250";"23081";"1";"1507957825447899148";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:25.704164";"Twitter:/search/tweets";"لەبارەی هێرشە مووشەکییەکە ""دوای تەواوبوونی لیکۆڵینەوەکان قسەی خۆمان دەبێت"" https://t.co/qD5jYue3XU"
"kurdistan24tv/1507949519308312583";"23251";"23081";"1";"1507949519308312583";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:25.704164";"Twitter:/search/tweets";"10 رۆژنامەنووسی دیکەش برینداربوون https://t.co/PwbEW6kDuC"
"kurdistan24tv/1507937475620220928";"23252";"23081";"1";"1507937475620220928";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:25.704164";"Twitter:/search/tweets";"https://t.co/k1yLiape00"
"kurdistan24tv/1507937469550968833";"23253";"23081";"1";"1507937469550968833";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:25.704164";"Twitter:/search/tweets";"رۆژباش ژیانەوەی کانیا و سەرچاوەکانی ئاو، لە رۆخانەی پاڵنگان (پالنان)ی ناوچەی هەورامانی رۆژهەڵاتی کوردستان، لەم وەرز… https://t.co/d1zLkPAV2C"
"kurdistan24tv/1507852738595635206";"23254";"23081";"1";"1507852738595635206";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:25.704164";"Twitter:/search/tweets";"@metarobox @kurdistan24tv @Airdrop14189217 @Kurdistan"
"kurdistan24tv/1507852618680389639";"23255";"23081";"1";"1507852618680389639";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:25.704164";"Twitter:/search/tweets";"@metarobox @kurdistan24tv @Airdrop14189217 @ZhakawArbili nice"
"kurdistan24tv/1507851147452760069";"23256";"23081";"1";"1507851147452760069";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:25.704164";"Twitter:/search/tweets";"@metarobox @Airdrop14189217 @kurdistan24tv @kurdistanukurd"
"kurdistan24tv/kurdistan24tv";"23257";"23081";"1";"kurdistan24tv";"offcut";"";"fetched (200)";"2022-04-01 18:14:25.704164";"Twitter:/search/tweets";""
"kurdistan24tv/1507840232766550026";"23258";"23081";"1";"1507840232766550026";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.026304";"Twitter:/search/tweets";"@TerkehhBsc @ZhakawArbili @kurdistan24tv @ZagrosPost nice"
"kurdistan24tv/1507810885250789379";"23259";"23081";"1";"1507810885250789379";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.026304";"Twitter:/search/tweets";"@Unisocksv2 @kurdishblogger @kurdistan24tv @KurdistanRegion"
"kurdistan24tv/1507805820880359430";"23260";"23081";"1";"1507805820880359430";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.026304";"Twitter:/search/tweets";"@Unisocksv2 @Hawler7171 @NRTKurdish @kurdistan24tv"
"kurdistan24tv/1507803409075875844";"23261";"23081";"1";"1507803409075875844";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.026304";"Twitter:/search/tweets";"@kurdistan24tv https://t.co/Zk6d6x0vyM"
"kurdistan24tv/1507799580682993674";"23262";"23081";"1";"1507799580682993674";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.026304";"Twitter:/search/tweets";"https://t.co/WTihz5oNw6"
"kurdistan24tv/1507796165387067404";"23263";"23081";"1";"1507796165387067404";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.026304";"Twitter:/search/tweets";"ئه‌وه‌ی ئه‌مڕۆ روویدا جوانترین تابلۆی هونه‌ری عێراقی بوو https://t.co/TANhrWzx7i"
"kurdistan24tv/1507762266321690637";"23264";"23081";"1";"1507762266321690637";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.026304";"Twitter:/search/tweets";"نووسینگه‌ی حه‌لبووسی راگه‌یه‌ندراوێكی بڵاوكرده‌وه‌ https://t.co/oCcxueucRn"
"kurdistan24tv/1507736597302812682";"23265";"23081";"1";"1507736597302812682";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.026304";"Twitter:/search/tweets";"@kurdistan24tv ئەمانە جگە لەخەڵکانێکی بەتاڵ هیچی ترنین.قوڕ بەسەر ئەوەی ئومێدی پێیان هەیە."
"kurdistan24tv/1507717512137482243";"23266";"23081";"1";"1507717512137482243";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.026304";"Twitter:/search/tweets";"@kurdistan24tv @YpgInt @trtworld @TRTWorldCitizen If there is currently anyone or anything that wants to bring the… https://t.co/G1Vj7u4SkQ"
"kurdistan24tv/1507692210321514496";"23267";"23081";"1";"1507692210321514496";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.026304";"Twitter:/search/tweets";"سه‌رۆكایه‌تی ئه‌نجومه‌نی نوێنه‌رانی عێراق واده‌یه‌كی دیكه‌ی دیاریكرد https://t.co/884UqV7rsU"
"kurdistan24tv/1507684238103044104";"23268";"23081";"1";"1507684238103044104";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.026304";"Twitter:/search/tweets";"ئێستا هۆڵی کۆبوونەوەی ئەنجومەنی نوێنەرانی عێراق https://t.co/tG0ZflVtnN"
"kurdistan24tv/1507683069259563012";"23269";"23081";"1";"1507683069259563012";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.026304";"Twitter:/search/tweets";"ئەنجومەنی نوێنەرانی عێراق کۆبووەوە https://t.co/SihA2nlG8Q"
"kurdistan24tv/1507674650800705545";"23270";"23081";"1";"1507674650800705545";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.026304";"Twitter:/search/tweets";"پەرلەمانتاران دەچنە هۆڵی کۆبوونەوە https://t.co/ZKlii5NSNb"
"kurdistan24tv/1507664881327222790";"23271";"23081";"1";"1507664881327222790";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.026304";"Twitter:/search/tweets";"جوتیارە ئۆکرانییەکان بەردەوامن لە دەستبەسەردا گرتنی تانک و زرێپۆشەکانی رووسیا ئەمجارە دەستیان بەسەر دۆشکەیەکی دژە ف… https://t.co/1rZZkk3MnJ"
"kurdistan24tv/1507662547658362883";"23272";"23081";"1";"1507662547658362883";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.026304";"Twitter:/search/tweets";"كه‌سوكاری نه‌قیب محه‌مه‌د: پێویسته‌ ئه‌و تاوانبارانه‌ی ناویان ده‌هێنرێت، ده‌ستگیربكرێن https://t.co/VMyqSS9FF9"
"kurdistan24tv/kurdistan24tv";"23273";"23081";"1";"kurdistan24tv";"offcut";"";"fetched (200)";"2022-04-01 18:14:26.026304";"Twitter:/search/tweets";""
"kurdistan24tv/1507658509642604555";"23274";"23081";"1";"1507658509642604555";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.370384";"Twitter:/search/tweets";"""یەکێک لە کردارە باشەکانی ئەوەبوو، کە هەمیشە بە دڵەوە گوێی لە خەڵکی دەگرت""  https://t.co/Q4DE2SHzDE"
"kurdistan24tv/1507650175430545409";"23275";"23081";"1";"1507650175430545409";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.370384";"Twitter:/search/tweets";"پەرلەمانتارانی فراکسیۆنەکانی پارتی، سەدرییەکان، سیادە و بەشێک لە فراکسیۆەناکنی دیکە چوونەتە ناو هۆڵی کۆبوونەوەکانی… https://t.co/m4pSkKrVpr"
"kurdistan24tv/1507647696773042177";"23276";"23081";"1";"1507647696773042177";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.370384";"Twitter:/search/tweets";"پەرلەمانتارانی کوتلەی سەدرییەکان بە بەرگی سپییەوە بەشداری لە کۆبوونەوەی پەرلەمانی عێراق دەکەن https://t.co/q5ij7Jigtj"
"kurdistan24tv/1507646660821852161";"23277";"23081";"1";"1507646660821852161";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.370384";"Twitter:/search/tweets";"ژمارەیان نزیکبووەتەوە لە تەواوبوونی رێژەی یاسایی https://t.co/K0IfSFR9ML"
"kurdistan24tv/1507646104577400832";"23278";"23081";"1";"1507646104577400832";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.370384";"Twitter:/search/tweets";"سه‌رۆكی حكومه‌تی هه‌رێمی كوردستان به‌ ئاڵای كوردستانه‌وه‌ پێشوازی لێكرا https://t.co/ZYagEtJ5Aw"
"kurdistan24tv/1507638842974683141";"23279";"23081";"1";"1507638842974683141";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.370384";"Twitter:/search/tweets";"""هەموو هەوڵێک دەدەین کۆبوونەوەکە بکرێت"" https://t.co/QCGGaevjxE"
"kurdistan24tv/1507635328332427270";"23280";"23081";"1";"1507635328332427270";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.370384";"Twitter:/search/tweets";"@kurdistan24tv ✝️🛐🙏🕯🇷🇺❤🇺🇦 https://t.co/BCMNuGEfGZ"
"kurdistan24tv/1507619768370712579";"23281";"23081";"1";"1507619768370712579";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.370384";"Twitter:/search/tweets";"""هاوەڵانی پێغەمبەر نووری چاومانن"" https://t.co/yjZnmQcI3t"
"kurdistan24tv/1507612056400404485";"23282";"23081";"1";"1507612056400404485";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.370384";"Twitter:/search/tweets";"1200 کەس ئاماده‌ی كۆنفرانسه‌كه‌ ده‌بن و 10 قسەکەریش چیرۆکی سەرکەوتنی خۆیان دەگێڕنەوە https://t.co/edtZG5mYIt"
"kurdistan24tv/1507611835649998850";"23283";"23081";"1";"1507611835649998850";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.370384";"Twitter:/search/tweets";"چ ئومێدێك هه‌یه‌ بۆ كۆتاییهێنان به‌شه‌ڕ؟ https://t.co/2PNKfxJWCs"
"kurdistan24tv/1507607946250932230";"23284";"23081";"1";"1507607946250932230";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.370384";"Twitter:/search/tweets";"راماڵینی بەفر لەسەر رێگای سەرەکی شێروان مەزن – سێلکێ، لە قەزای مێرگەسۆر https://t.co/14SVgIydoR"
"kurdistan24tv/1507605716533714944";"23285";"23081";"1";"1507605716533714944";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.370384";"Twitter:/search/tweets";"زۆربەی شەقامەکانی کیێڤ بوونەتە بنکەی سەربازیی و بەربەست، لەو شارە تەنها دەنگی زەنگی ئاگادار کردنەوە دەبیسترێت ڤیدیۆ… https://t.co/BemTSTXjoQ"
"kurdistan24tv/1507595303288930306";"23286";"23081";"1";"1507595303288930306";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.370384";"Twitter:/search/tweets";"@kurdistan24tv ☕ https://t.co/Vq6HKOd8lJ"
"kurdistan24tv/1507594946710188033";"23287";"23081";"1";"1507594946710188033";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.370384";"Twitter:/search/tweets";"@kurdistan24tv https://t.co/iYEOPAn380"
"kurdistan24tv/1507594732410654721";"23288";"23081";"1";"1507594732410654721";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.370384";"Twitter:/search/tweets";"وێستگه‌یه‌كی سووته‌مه‌نیی ئارامكۆ له‌لایه‌ن حوسییه‌كانه‌وه‌ كرایه‌ ئامانج https://t.co/MxFab2gDdV"
"kurdistan24tv/kurdistan24tv";"23289";"23081";"1";"kurdistan24tv";"offcut";"";"fetched (200)";"2022-04-01 18:14:26.370384";"Twitter:/search/tweets";""
"kurdistan24tv/1507590052905426946";"23290";"23081";"1";"1507590052905426946";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.718407";"Twitter:/search/tweets";"RT @kurdistan24tv: بەفربارینی ئەمڕۆ لە مزووری باڵا-ی سنووری قەزای مێرگەسۆر شەمدین مزووری، ڤیدیۆکەی بۆ کوردستان24 ناردووە https://t.co/0oBev…"
"kurdistan24tv/1507589791017275397";"23291";"23081";"1";"1507589791017275397";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.718407";"Twitter:/search/tweets";"بەفربارینی ئەمڕۆ لە مزووری باڵا-ی سنووری قەزای مێرگەسۆر شەمدین مزووری، ڤیدیۆکەی بۆ کوردستان24 ناردووە https://t.co/0oBev9TGKi"
"kurdistan24tv/1507587066984603652";"23292";"23081";"1";"1507587066984603652";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.718407";"Twitter:/search/tweets";"محەمەد حەلبووسی لەگەڵ سەرۆک کۆماری ئێران و ژمارەیەک لە بەرپرسانی ئەو وڵاتە کۆدەبێتەوە https://t.co/5gtuhyMsxa"
"kurdistan24tv/1507580428999442435";"23293";"23081";"1";"1507580428999442435";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.718407";"Twitter:/search/tweets";"ئەنجومەنی نوێنەرانی عێراق بۆ هەڵبژاردنی سەرۆک کۆمار کۆدەبێتەوە https://t.co/3YXeo7bHYs"
"kurdistan24tv/1507571961542713345";"23294";"23081";"1";"1507571961542713345";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.718407";"Twitter:/search/tweets";"https://t.co/MtyA1L0lvc"
"kurdistan24tv/1507571956207525892";"23295";"23081";"1";"1507571956207525892";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.718407";"Twitter:/search/tweets";"رۆژباش گەشت و سەیرانی هاووڵاتییان لە سەیرانگەی ریشێن -شارەزوور فۆتۆ: دانا حەمە غەریب https://t.co/puN50fgdYG"
"kurdistan24tv/1507570202564870144";"23296";"23081";"1";"1507570202564870144";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.718407";"Twitter:/search/tweets";"@kurdistan24tv دەوڵەتەکەمان چی لێهات؟"
"kurdistan24tv/1507454982739701763";"23297";"23081";"1";"1507454982739701763";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.718407";"Twitter:/search/tweets";"""ئێمە لە کوردستان چاوەڕێی ئەوەین هەمووان پارێزگاری لەو پێکەوەژیانە بکەین"" https://t.co/1zfwtIjXCI"
"kurdistan24tv/1507453621717372968";"23298";"23081";"1";"1507453621717372968";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.718407";"Twitter:/search/tweets";"دوای ئه‌وه‌ی وه‌زاره‌تی گه‌نجینه‌ی ئه‌مه‌ریكا گوێی له‌ په‌یوه‌ندییه‌كی ته‌له‌فۆنی ئیلیزاڤیتا بیسكۆڤ ده‌بێت هه‌موو س… https://t.co/aGxAXdP5v4"
"kurdistan24tv/1507448502330265608";"23299";"23081";"1";"1507448502330265608";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.718407";"Twitter:/search/tweets";"""ئەگەر حکومەتی زۆرینەی نیشتیمانی پێکبهێنرێت؛ ئەوە داوایەکی سەرەکی ئێمە جێبەجێکراوە"" https://t.co/wUQlBLuGsK"
"kurdistan24tv/1507437962195255296";"23300";"23081";"1";"1507437962195255296";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.718407";"Twitter:/search/tweets";"كۆبوونه‌وه‌ی ھاوپەیمانی رزگاریی نیشتمان لە بەغدا فۆتۆ: جەمال یاد https://t.co/0FydVQParw"
"kurdistan24tv/1507412790134423552";"23301";"23081";"1";"1507412790134423552";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.718407";"Twitter:/search/tweets";"Facts. https://t.co/6N4fVU57tU"
"kurdistan24tv/1507412704516272129";"23302";"23081";"1";"1507412704516272129";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.718407";"Twitter:/search/tweets";"به‌ ڤیدیۆ.. سه‌ربازه‌كه‌ ده‌ڵێت 50%ی ئه‌ندامانی یه‌كه‌ سه‌ربازییه‌كه‌مان كوژران، بۆیه‌ تۆڵه‌م له‌ فه‌رمانده‌كه‌م كر… https://t.co/ZGiyx2X8Gy"
"kurdistan24tv/1507409882991177736";"23303";"23081";"1";"1507409882991177736";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.718407";"Twitter:/search/tweets";"""له‌ كوردستان به‌ كورده‌كه‌ی خۆمان ده‌ڵێن: پارتی درۆ ده‌كا و كوردایه‌تی ناكات، له‌ به‌غداش به‌ عه‌ره‌به‌كان ده‌ڵێن:… https://t.co/tudcvuktu4"
"kurdistan24tv/1507406730610806789";"23304";"23081";"1";"1507406730610806789";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:26.718407";"Twitter:/search/tweets";"بایدن جارێكی دیكه‌ پوتن به‌تاوانباری جه‌نگ ناوده‌بات.. ""ژن و منداڵی بێ تاوان دەکوژێت و ملیۆنان کەسی ئاوارە و دەربەر… https://t.co/LktQj9QqwS"
"kurdistan24tv/kurdistan24tv";"23305";"23081";"1";"kurdistan24tv";"offcut";"";"fetched (200)";"2022-04-01 18:14:26.718407";"Twitter:/search/tweets";""
"kurdistan24tv/1507400490656706560";"23306";"23081";"1";"1507400490656706560";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:27.056549";"Twitter:/search/tweets";"""ئه‌وه‌ش ئاشكرا ده‌بێت كه‌ كێ له‌گه‌ڵ چاكسازییه‌ و كێ پشتیوانی له‌ گه‌نده‌ڵی ده‌كات.. كێ ئینتیمای بۆ عێراق هه‌یه‌ و… https://t.co/Na2OemvSmy"
"kurdistan24tv/1507388179384573955";"23307";"23081";"1";"1507388179384573955";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:27.056549";"Twitter:/search/tweets";"@Airdrop365Team @vnsmartofficial @Hedi6652277 @Mantkk11 @kurdistan24tv"
"kurdistan24tv/1507361487949545477";"23308";"23081";"1";"1507361487949545477";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:27.056549";"Twitter:/search/tweets";"ھەڕەشە لە گۆرانیبێژە دیارەكانیش كراوە، كە نابێت بەشداری لەو رێوڕەسمه‌كانی نه‌ورۆز بكەن  https://t.co/7bvzcSCQYy"
"kurdistan24tv/1507336951170740236";"23309";"23081";"1";"1507336951170740236";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:27.056549";"Twitter:/search/tweets";"@kurdistan24tv are you not ashamed giving these rapists and murderes a Plattform by interviewing them? They should… https://t.co/1ZGnpEcRdj"
"kurdistan24tv/1507318283128774660";"23310";"23081";"1";"1507318283128774660";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:27.056549";"Twitter:/search/tweets";"https://t.co/x4buklyWu1"
"kurdistan24tv/1507314615578996738";"23311";"23081";"1";"1507314615578996738";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:27.056549";"Twitter:/search/tweets";"@kurdistan24tv هربجي مالا برزاني"
